nav_id,lon,lat,order
0,-80.1150898,26.7877536,0
2797,-80.11505151150625,26.787507150124615,1
16,-80.1139164847796,26.787291026588232,2
3272,-80.10702727998675,26.787129752192115,3
397,-80.10694592724784,26.787374268930147,4
398,-80.10694528128809,26.787456790819885,5
401,-80.10690273742004,26.787751188950608,6
402,-80.10690209141852,26.787833710834978,7
404,-80.10679459849051,26.788085539144422,8
403,-80.10679395240142,26.788168061022464,9
409,-80.10687500770928,26.788421668970518,10
407,-80.10678241225747,26.788503611013287,11
413,-80.10688453784209,26.788748118972478,12
414,-80.10688389179948,26.788830640844832,13
308,-80.10679184813218,26.789009399139733,14
307,-80.10679120201522,26.789091921006943,15
304,-80.10678220806231,26.78919828913592,16
303,-80.10678156193309,26.789280811000715,17
313,-80.1068611281912,26.78956578899327,18
311,-80.10676853177556,26.789647730990545,19
317,-80.10684425834616,26.789923309004585,20
315,-80.10675166162058,26.79000525097922,21
321,-80.10682603850184,26.790281389016354,22
319,-80.1067334414649,26.79036333096744,23
324,-80.10671663752939,26.79063142910942,24
333,-80.10673138868403,26.7906390390538,25
334,-80.10673074247772,26.790721560900664,26
323,-80.10671599131261,26.79071395095604,27
332,-80.10663943755553,26.790638459085205,28
337,-80.10646759877027,26.790624989142177,29
336,-80.10637564765972,26.79062440900262,30
341,-80.1062516488443,26.79062173921466,31
340,-80.10615969774182,26.790621158934975,32
349,-80.10597614893813,26.7906161293071,33
348,-80.10588419784709,26.79061554884868,34
345,-80.10573216901967,26.790607409388915,35
344,-80.1056402179418,26.790606828772276,36
441,-80.10548075910539,26.790602519473282,37
440,-80.10538880803779,26.79060193869353,38
353,-80.1052665791775,26.79059609954512,39
352,-80.10517462812045,26.790595518626457,40
358,-80.10476627171974,26.790663091515885,41
356,-80.10467496831349,26.790579988469982,42
446,-80.10429200153801,26.79065224166442,43
444,-80.1042006984952,26.790569138321448,44
361,-80.10401922959579,26.790555029963446,45
360,-80.10392727860327,26.790554448235856,46
366,-80.10344521120975,26.79062306192959,47
364,-80.10335390882352,26.79053995805629,48
370,-80.10290664100353,26.79061118209825,49
368,-80.10281533902972,26.790528077887615,50
374,-80.10228773076551,26.790594842292055,51
371,-80.1021957797846,26.79059425943961,52
372,-80.10219642926772,26.790511737693805,53
373,-80.10228838018215,26.79051232054417,54
367,-80.10281468999382,26.79061059964726,55
369,-80.10290728997293,26.79052866033653,56
363,-80.10335326017686,26.790622479827995,57
365,-80.10344585978991,26.790540540155813,58
359,-80.10392663037096,26.79063697002036,59
362,-80.10401858142998,26.790637551750024,60
443,-80.10420005046028,26.79065166011197,61
445,-80.10429264950648,26.790569719871833,62
355,-80.1046743206213,26.790662510271098,63
357,-80.10476691934544,26.790580569712702,64
351,-80.10517398078926,26.79067804043869,65
354,-80.1052659319128,26.790678621359422,66
439,-80.10538816086135,26.790684460510523,67
442,-80.10548011199545,26.790685041292345,68
343,-80.10563957094708,26.79068935059489,69
346,-80.10573152209146,26.7906899312136,70
347,-80.10588355102861,26.790698070676697,71
350,-80.10597550218615,26.79069865113719,72
339,-80.10615905112246,26.790703680769138,73
342,-80.10625100229146,26.790704261050898,74
335,-80.10637500119648,26.790706930841623,75
338,-80.10646695237352,26.790707510983257,76
331,-80.10663879128272,26.79072098093,77
328,-80.10670945739845,26.790974859105752,78
327,-80.10670881116687,26.791057380948196,79
421,-80.10678804895637,26.791339539045843,80
422,-80.10678740277143,26.791422060885818,81
425,-80.10678210901027,26.7914638090498,82
426,-80.10678146281757,26.7915463308882,83
216,-80.10667342711305,26.791743189091264,84
215,-80.10667278083389,26.791825710923955,85
180,-80.10666881698961,26.792064939088483,86
181,-80.10676076926866,26.792065519066483,87
429,-80.10676082927293,26.79207579906663,88
182,-80.10676012304366,26.792148040897388,89
430,-80.10676018304768,26.79215832089741,90
221,-80.10674798938778,26.792340509075128,91
433,-80.10674602942063,26.792417649077006,92
222,-80.10674734314584,26.792423030902537,93
434,-80.10674538317512,26.792500170903466,94
225,-80.10673754952882,26.79266991908384,95
226,-80.10673690327009,26.79275244090717,96
229,-80.10672756963909,26.792925979091244,97
227,-80.10663497032766,26.793007920892563,98
188,-80.10661949654788,26.79324778906812,99
187,-80.10661885018757,26.793330310882055,100
185,-80.10669317996708,26.79368358911477,101
183,-80.10660057999968,26.793765530869035,102
193,-80.10667656013217,26.79406553912639,103
194,-80.10667591379026,26.794148060932084,104
3319,-80.10670648417239,26.794560212773455,105
874,-80.1076880200382,26.794583621221367,106
875,-80.10777997437319,26.794584200587916,107
