nav_id,lon,lat,order
0,-80.1150898,26.7877536,0
3361,-80.11515848909926,26.787286909059272,1
3362,-80.11516258273328,26.787094251871157,2
3359,-80.11530802458316,26.78537522568353,3
3360,-80.1153184373732,26.784535279791466,4
3363,-80.11525160510054,26.784492961654905,5
3364,-80.11496525218371,26.784558675268954,6
3344,-80.1125205144174,26.782988523933827,7
3343,-80.11239454150201,26.782899482468647,8
3342,-80.11216322742862,26.783174100605898,9
3138,-80.1120452513786,26.783391042756875,10
2003,-80.10814592014599,26.783365060426792,11
2002,-80.10814656512296,26.78328253846233,12
2001,-80.10805461988723,26.783281959559083,13
2000,-80.10805397484378,26.78336448152148,14
2006,-80.1076538252882,26.783266338627516,15
2007,-80.10765317995535,26.78334886058107,16
2004,-80.10756123467856,26.78334828135629,17
2005,-80.10756188007787,26.7832657594048,18
3281,-80.10740697383882,26.78323478155941,19
1220,-80.10708286969626,26.783231260759226,20
1217,-80.10699092452853,26.78323068116665,21
1227,-80.10657073565505,26.78323954899078,22
1231,-80.10622560576839,26.783222499106397,23
1230,-80.10613366062925,26.78322191895762,24
1235,-80.10570939594564,26.78321553927962,25
1241,-80.10562897415576,26.78298473071321,26
1242,-80.10562962094215,26.782902208801072,27
1245,-80.10564932425937,26.782753220723716,28
1246,-80.10564997102456,26.782670698808417,29
1247,-80.1057419157074,26.7826712792601,30
3020,-80.10561835649938,26.782470292018235,31
1076,-80.10575829556407,26.77971432080837,32
1077,-80.1057589421653,26.779631798855206,33
2994,-80.10573676482929,26.779834356258466,34
1074,-80.10548633461254,26.77983061930097,35
1075,-80.10548568780864,26.77991314124566,36
1072,-80.10539374535425,26.77991256068283,37
1073,-80.1053943922246,26.77983003874021,38
1080,-80.10498538477987,26.77981271946889,39
1081,-80.10498473761429,26.779895241402475,40
1078,-80.10489279518693,26.77989466051492,41
1079,-80.10489344241896,26.779812138583406,42
1084,-80.10459373490885,26.779794329600115,43
1085,-80.10459308746061,26.77987685152505,44
1082,-80.10450114505792,26.779876270383706,45
1083,-80.10450179257263,26.779793748460833,46
1092,-80.10413581506604,26.77978813975377,47
1093,-80.10413516728688,26.779870661668426,48
1090,-80.10404322490074,26.779870080230044,49
1091,-80.10404387274636,26.77978755831746,50
1088,-80.10368186523488,26.77981322990659,51
1089,-80.1036812171268,26.779895751810688,52
1086,-80.10358927473187,26.779895170077218,53
1087,-80.10358992290641,26.7798126481752,54
1096,-80.10291921551018,26.779835320163027,55
1097,-80.10291856685008,26.7799178420496,56
1094,-80.10282662445658,26.77991725982077,57
1095,-80.10282727318315,26.779834737936277,58
1100,-80.10240600568329,26.77982107033514,59
1101,-80.10240535665253,26.779903592210246,60
1098,-80.10231341428347,26.779903009648667,61
1099,-80.1023140633807,26.77982048777563,62
1123,-80.10173937590582,26.779796960558613,63
1124,-80.10173872639375,26.779879482418895,64
1121,-80.10164678406095,26.77987889942519,65
1122,-80.10164743363949,26.779796377566985,66
1128,-80.10128488622237,26.779875442560986,67
1127,-80.10128553606248,26.779792920710953,68
1126,-80.10119359381086,26.7797923374249,69
1125,-80.10119294390431,26.779874859272848,70
1252,-80.10051889592393,26.77984497280071,71
1251,-80.10051954631699,26.779762450967706,72
1250,-80.1004276041093,26.779761867185183,73
1249,-80.10042695364977,26.779844389016105,74
1256,-80.100059135745,26.779827212944586,75
1255,-80.10005978646997,26.77974469112182,76
1254,-80.09996784428823,26.7797441070413,77
1253,-80.0999671934968,26.779826628861983,78
1259,-80.09969527659516,26.779739921244158,79
1258,-80.09960333442648,26.779739336927193,80
1257,-80.09960268337161,26.779821858739645,81
1260,-80.09969462560676,26.779822443058695,82
3006,-80.09958911149144,26.779299610514467,83
3005,-80.09945788514158,26.778867109179405,84
3002,-80.09930442246424,26.778271507756116,85
3313,-80.09940525196214,26.775284938582505,86
3311,-80.09941994091163,26.77506305772281,87
1273,-80.09940757535014,26.77491208875212,88
1279,-80.09917602464117,26.77461776133714,89
1283,-80.0989588046571,26.77447418140779,90
3278,-80.09904339602276,26.774238961170422,91
3498,-80.09950728446175,26.773661958263517,92
2273,-80.0995545084105,26.773574042683983,93
2272,-80.09955515932387,26.773491520799848,94
3511,-80.09944499236646,26.772281569343114,95
3508,-80.09945032013435,26.77214584212498,96
3375,-80.09959407332265,26.77212353694586,97
3376,-80.0997766533547,26.772221789355907,98
1402,-80.09980711347367,26.772344461089126,99
1403,-80.09980646277478,26.77242698299235,100
1405,-80.10043642697731,26.77237307721919,101
1406,-80.10052836323432,26.772373660847432,102
1408,-80.10093445689886,26.772473699303518,103
1411,-80.10102639324947,26.772474282610677,104
1413,-80.1014583065815,26.772408037538934,105
1414,-80.1015502428925,26.772408620504905,106
1416,-80.10175180717393,26.772497649577545,107
1419,-80.10184374356447,26.7724982323549,108
1392,-80.1020673363464,26.772426887729516,109
1393,-80.10215927268796,26.772427470300737,110
1384,-80.10238164622525,26.772436077827866,111
1385,-80.10247358258215,26.772436660195364,112
1380,-80.10276843607419,26.772452627948883,113
1381,-80.10286037245415,26.772453210065773,114
1375,-80.10306209761113,26.772545110016683,115
1378,-80.103154034073,26.77254569194491,116
1372,-80.10339389583203,26.772473738144605,117
1373,-80.1034858322448,26.772474319856137,118
1420,-80.10396744791619,26.77257083032021,119
1423,-80.10405938442159,26.772571411661577,120
1425,-80.10436609545694,26.772503358448855,121
1426,-80.10445803191804,26.772503939530246,122
1428,-80.10455979811431,26.772591200518722,123
1431,-80.10465173465104,26.772591781476198,124
1368,-80.10502220520331,26.77252456865418,125
1369,-80.10511414169802,26.772525149310326,126
1363,-80.10543837840906,26.772619310813212,127
1366,-80.10553031499053,26.77261989120125,128
1360,-80.1059615848419,26.77255058894819,129
1361,-80.1060535213812,26.772551168995403,130
1356,-80.10629567471183,26.77256377905274,131
1355,-80.10629502869664,26.77264630110034,132
1445,-80.1063094946582,26.772688499056542,133
1358,-80.10638696532139,26.772646880933145,134
1357,-80.10638761127015,26.772564358883475,135
1352,-80.10675798452893,26.77258956919738,136
1353,-80.10684992111963,26.772590148728696,137
1433,-80.10691770446691,26.772595419247374,138
1434,-80.10700964106636,26.77259599867518,139
