nav_id,lon,lat,order
0,-80.1150898,26.7877536,0
3361,-80.11515848909926,26.787286909059272,1
3362,-80.11516258273328,26.787094251871157,2
1810,-80.11539597392542,26.786109058166524,3
3526,-80.11550517738827,26.78558177383786,4
3527,-80.11565521566442,26.785594527116928,5
3211,-80.1226769387355,26.790312578107766,6
3521,-80.13125831955342,26.79596091724746,7
3495,-80.13218397812095,26.79648359247531,8
3142,-80.13244821185143,26.796651163079282,9
2062,-80.13254771229356,26.79694400048498,10
2069,-80.1327669852449,26.797152947250474,11
2071,-80.13285831478836,26.797236032735356,12
2065,-80.13292769514331,26.797259397300486,13
2067,-80.13301902488993,26.797342482685345,14
2057,-80.13338659485281,26.797564627443283,15
2059,-80.13347792518049,26.79764771254256,16
2048,-80.13400260778245,26.79806189000213,17
2040,-80.13441485781053,26.798340400136162,18
2044,-80.13483384784216,26.798616040272503,19
2052,-80.13524328787025,26.79889212040564,20
2072,-80.13586531791343,26.799310410607916,21
2033,-80.13671880274022,26.79978833848028,22
2035,-80.13681013729303,26.799871421505554,23
3529,-80.13687423971702,26.799918886295305,24
3528,-80.13716909253571,26.800096727725336,25
2475,-80.1372289280576,26.800108681053175,26
2470,-80.13720768202172,26.800201328971557,27
2469,-80.13711572243108,26.800200768603254,28
2468,-80.13711509794503,26.80028329101227,29
2471,-80.1372070576022,26.800283851382567,30
2452,-80.13730379801835,26.800265671075877,31
2453,-80.13730442236738,26.80018314866254,32
2477,-80.13732088757672,26.80010924134619,33
3530,-80.13730951381645,26.80001960564442,34
3531,-80.13739194427126,26.79968902620133,35
2145,-80.137469907449,26.79963848129763,36
2165,-80.1376642573012,26.799072681234485,37
2139,-80.13786611713962,26.798464301168828,38
2143,-80.13737857258428,26.799555398688206,39
2142,-80.13737794830588,26.79963792111047,40
3531,-80.13739194427126,26.79968902620133,41
3530,-80.13730951381645,26.80001960564442,42
2454,-80.13739638194839,26.800183708907955,43
2455,-80.13739575766589,26.800266231323285,44
2456,-80.13772566209911,26.800467318793647,45
2458,-80.13781699793417,26.800550401192183,46
2459,-80.13834989170444,26.800881088987975,47
2461,-80.13844122832886,26.80096417099786,48
2462,-80.13897201130891,26.801298969181623,49
2464,-80.13906334872435,26.801382050804193,50
2465,-80.13960450090885,26.80171855937855,51
2467,-80.13969583912441,26.801801640607277,52
2472,-80.14021122052328,26.802125699567434,53
2474,-80.14030255951,26.802208780418386,54
2484,-80.14080280014615,26.802525669751603,55
2486,-80.14089413988714,26.802608750234217,56
2481,-80.14144314973476,26.80296674995094,57
2483,-80.14153449029853,26.803049830034883,58
2479,-80.1421489716136,26.803369107362276,59
2480,-80.14214835068469,26.803451629843696,60
2478,-80.14205700934856,26.803368550142114,61
2482,-80.1415351116609,26.80296730756208,62
2485,-80.14089476170106,26.80252622777016,63
2473,-80.14030318174132,26.8021262579625,64
2466,-80.13969646178384,26.801719118159824,65
2463,-80.1390639718302,26.801299528365586,66
2460,-80.13844185187364,26.800881648567902,67
2457,-80.13781762191951,26.80046787877099,68
3530,-80.13730951381645,26.80001960564442,69
3531,-80.13739194427126,26.79968902620133,70
2138,-80.13786674103305,26.798381778722252,71
2166,-80.13824995026843,26.795659621464583,72
2167,-80.13825057380832,26.795577098976967,73
2168,-80.13849120288695,26.789575941639537,74
2170,-80.13851376317906,26.788893481657652,75
2157,-80.13863544350954,26.78840763088921,76
2156,-80.13863606657472,26.7883251083087,77
2170,-80.13851376317906,26.788893481657652,78
3147,-80.13821576000026,26.795609051208583,79
3162,-80.13801096378532,26.797573672099944,80
2162,-80.13757229860961,26.799072121184437,81
3531,-80.13739194427126,26.79968902620133,82
3530,-80.13730951381645,26.80001960564442,83
3528,-80.13716909253571,26.800096727725336,84
3529,-80.13687423971702,26.799918886295305,85
2039,-80.13658911715488,26.79972898157436,86
2037,-80.1364977828784,26.799645898411462,87
2075,-80.1359572767557,26.799310971771032,88
2047,-80.13492580609943,26.79861660209202,89
2043,-80.13450681583534,26.79834096222242,90
2051,-80.13409456557265,26.798062452350692,91
3495,-80.13218397812095,26.79648359247531,92
3521,-80.13125831955342,26.79596091724746,93
3211,-80.1226769387355,26.790312578107766,94
3527,-80.11565521566442,26.785594527116928,95
3526,-80.11550517738827,26.78558177383786,96
3362,-80.11516258273328,26.787094251871157,97
3361,-80.11515848909926,26.787286909059272,98
0,-80.1150898,26.7877536,99
