nav_id,lon,lat,order
0,-80.1150898,26.7877536,0
3361,-80.11515848909926,26.787286909059272,1
3362,-80.11516258273328,26.787094251871157,2
3359,-80.11530802458316,26.78537522568353,3
3360,-80.1153184373732,26.784535279791466,4
3363,-80.11525160510054,26.784492961654905,5
3364,-80.11496525218371,26.784558675268954,6
3349,-80.11270347155224,26.782905461582196,7
3350,-80.11270165465801,26.78243550100178,8
2355,-80.11276770147842,26.78234564897471,9
2353,-80.11267639855483,26.782262551011158,10
2444,-80.11266833701684,26.78201495309195,11
2447,-80.11276028134724,26.78201552897569,12
2446,-80.11276092294992,26.781933006891865,13
2445,-80.11266897868599,26.78193243101018,14
2440,-80.112673237119,26.781773923097383,15
2441,-80.1126738787779,26.781691401012708,16
2344,-80.11269106723535,26.78150966310754,17
2345,-80.112691708874,26.781427141019375,18
2343,-80.11279186104964,26.781219928962535,19
2342,-80.11279250260736,26.781137406868748,20
2339,-80.11280643094771,26.780943808956845,21
2337,-80.11271512908553,26.780860711029028,22
2335,-80.1128169308377,26.780650788952357,23
2334,-80.11281757236145,26.78056826685137,24
2323,-80.1128415107045,26.780284678943154,25
2321,-80.11275020932874,26.780201581042707,26
2331,-80.11285370058201,26.779957988938,27
2329,-80.11276239945121,26.779874891047868,28
2439,-80.11285921045038,26.779614188934865,29
2438,-80.11285985191475,26.779531666820855,30
2435,-80.1128699803899,26.779448338930816,31
2434,-80.11287062184186,26.779365816814636,32
2379,-80.11287458033333,26.779298398928766,33
2378,-80.1128752217778,26.779215876810735,34
2371,-80.11288572020977,26.77896997892393,35
2370,-80.11288636163707,26.778887456801822,36
2431,-80.11289161012232,26.778739378921138,37
2428,-80.11279966842784,26.778738803187597,38
2429,-80.11280030991092,26.778656281064723,39
2364,-80.11280556852091,26.778520383193012,40
2365,-80.11280620999365,26.778437861067466,41
2360,-80.11280223860307,26.778320393195052,42
2363,-80.11289417996056,26.778320968918628,43
2366,-80.11289815144588,26.7784384367908,44
2367,-80.11289751003959,26.7785209589184,45
2430,-80.11289225153894,26.77865685679621,46
2369,-80.11279441982346,26.778886881061933,47
2368,-80.1127937783297,26.778969403181993,48
2377,-80.11278327969991,26.779215301057114,49
2376,-80.11278263818899,26.779297823173085,50
2433,-80.11277867964331,26.779365241055054,51
2432,-80.11277803812489,26.77944776316918,52
2437,-80.11276790958286,26.779531091050995,53
2436,-80.11276726805202,26.779613613162955,54
2330,-80.11285434205992,26.77987546682812,55
2328,-80.11276175790685,26.779957413155692,56
2322,-80.1128421522003,26.780202156837355,57
2320,-80.11274956776646,26.780284103146453,58
2333,-80.11272562919557,26.78056769103351,59
2332,-80.11272498760535,26.78065021313245,60
2338,-80.11280707248721,26.78086128685951,61
2336,-80.11271448747956,26.78094323312431,62
2341,-80.1127005589836,26.78113683102333,63
2340,-80.11269991735941,26.781219353115073,64
2346,-80.11278365273141,26.781427716876287,65
2347,-80.11278301115924,26.7815102389665,66
2442,-80.11276582284778,26.781691976886428,67
2443,-80.11276518125534,26.781774498973164,68
2349,-80.11285891861313,26.781937101069673,69
2325,-80.11293731858352,26.78193785109423,70
2350,-80.11295086288557,26.781937676828182,71
2326,-80.11302926285852,26.781938426801876,72
2281,-80.11314649850269,26.78194450115974,73
2282,-80.11323844278826,26.78194507673176,74
2449,-80.11334209842876,26.78194647122101,75
2277,-80.11343254839431,26.78194807124935,76
2450,-80.1134340427208,26.781947046666133,77
2451,-80.11343340160447,26.782029568764855,78
2276,-80.11343190727688,26.782030593348026,79
2279,-80.11352385163892,26.78203116873653,80
2278,-80.1135244926899,26.781948646635797,81
2448,-80.11334145724597,26.782028993317684,82
2283,-80.11323780153054,26.78202759882613,83
2280,-80.11314585717851,26.782027023252052,84
2327,-80.11302862144973,26.782020948891645,85
2351,-80.1129502214201,26.782020198916193,86
2324,-80.11293667710827,26.782020373181943,87
2348,-80.1128582770812,26.782019623155634,88
2354,-80.1127683430849,26.782263126894573,89
2352,-80.11267575688187,26.78234507308924,90
3350,-80.11270165465801,26.78243550100178,91
3349,-80.11270347155224,26.782905461582196,92
3344,-80.1125205144174,26.782988523933827,93
3343,-80.11239454150201,26.782899482468647,94
3342,-80.11216322742862,26.783174100605898,95
1958,-80.11225421371758,26.78335059708429,96
1959,-80.11225357170906,26.783433119140238,97
1956,-80.11216162624919,26.783432542899522,98
1957,-80.11216226832417,26.783350020845624,99
1963,-80.11198247153499,26.783246259224416,100
1960,-80.11189052623244,26.78324568281145,101
1964,-80.11162639621482,26.783066722725597,102
2011,-80.11149902122804,26.782922019374546,103
2009,-80.1114077188052,26.782838920611326,104
3136,-80.11076834758089,26.782335545429916,105
2019,-80.11072979074146,26.782410739613432,106
2016,-80.11063784614339,26.782410162404073,107
1968,-80.11040183612525,26.78225607232726,108
1972,-80.1101824361102,26.78210847225593,109
1976,-80.10993930609328,26.78194542217688,110
1992,-80.1096844760757,26.781774172094025,111
1984,-80.10943638605939,26.781605582013388,112
1980,-80.10918796604179,26.781439751932606,113
1988,-80.10895632602642,26.78128268185731,114
1996,-80.10870429601002,26.78111097177541,115
2020,-80.10844895599236,26.780939531692393,116
2024,-80.10820702597555,26.78077729161373,117
2028,-80.10769606593736,26.78044108144749,118
3465,-80.10761824050783,26.780312931486723,119
3466,-80.10728808795025,26.780094458611924,120
1055,-80.10682190826563,26.779802870826714,121
1054,-80.10682255410032,26.77972034885059,122
1052,-80.10672996586646,26.779802291133223,123
1053,-80.10673061176762,26.779719769159154,124
1105,-80.10658756811922,26.779651790899486,125
1104,-80.10658821411911,26.779569268926878,126
1102,-80.10649562584766,26.77965121105693,127
1103,-80.10649627191401,26.7795686890864,128
1109,-80.1063387479599,26.7794813809767,129
1108,-80.10633939413492,26.779398859007724,130
1106,-80.10624680583186,26.779480800976085,131
1107,-80.10624745207333,26.779398279009175,132
3021,-80.10579463413275,26.779047389509607,133
1120,-80.10559374748573,26.77897856120792,134
1119,-80.1055943941853,26.778896039249904,135
1118,-80.10550245254748,26.77889545877796,136
1262,-80.10523405420938,26.77865210936703,137
1261,-80.10514211277712,26.77865152866613,138
1117,-80.1049426770723,26.778541541409986,139
